tree_id,legal_status,species,address,site_order,site_info,caretaker,date,dbh,plot_size,latitude,longitude
7356,Permitted Site,Pyrus kawakamii :: Evergreen Pear,2309 Fillmore St,1,Sidewalk: Curb side : Cutout,Private,1/1/2007,4,3X3,37.79079461,-122.4343076
46118,Permitted Site,Platanus x hispanica :: Sycamore: London Plane,2 Folsom St,11,Sidewalk: Curb side : Cutout,Private,12/27/2001,,,37.79084302,-122.39009
70678,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,1237 Folsom St,1,Sidewalk: Curb side : Cutout,Private,9/10/1994,8,,37.77444271,-122.4106119
6560,DPW Maintained,Ginkgo biloba :: Maidenhair Tree,1275 Evans Ave,2,Sidewalk: Curb side : Cutout,DPW,11/24/1998,5,3X3,37.73938947,-122.3823261
90904,DPW Maintained,Eriobotrya deflexa :: Bronze Loquat,925 Cabrillo St,1,Sidewalk: Curb side : Cutout,DPW,2/20/2008,3,3x3,37.77506342,-122.4686737
87595,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,80X Junipero Serra Blvd,7,Sidewalk: Curb side : Cutout,DPW,3/9/2013,3,3x3,37.73310323,-122.4721245
46167,Permitted Site,Arbutus 'Marina' :: Hybrid Strawberry Tree,1 Hill Point Ave,2,Sidewalk: Curb side : Cutout,Private,12/28/2001,,,37.76457372,-122.4559106
38131,Permitted Site,Pyrus calleryana :: Ornamental Pear,110 Brussels St,1,Sidewalk: Curb side : Cutout,Private,7/15/1998,,,37.73054442,-122.4070961
32851,Permitted Site,Liquidambar styraciflua :: American Sweet Gum,752 Elizabeth St,1,Sidewalk: Curb side : Cutout,Private,7/14/1997,6,,37.75196166,-122.4375334
32748,Permitted Site,Arbutus 'Marina' :: Hybrid Strawberry Tree,98X LOBOS ST,4,Sidewalk: Curb side : Cutout,Private,10/29/1996,,,37.71491271,-122.4542734
84195,Permitted Site,Cupaniopsis anacardioides :: Carrotwood,455 Joost Ave,1,Sidewalk: Curb side : Cutout,Private,1/17/2008,,3x3,37.73226986,-122.4455612
59236,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',2252 Filbert St,1,Sidewalk: Curb side : Cutout,Private,7/14/1980,13,,37.79797431,-122.4365806
51822,DPW Maintained,Syagrus romanzoffianum :: Queen Palm,75 Dore St,7,Sidewalk: Curb side : Cutout,Private,7/13/2005,11,,37.77364466,-122.4126027
110101,Undocumented,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',1348 Douglass St,,Sidewalk: Curb side : Cutout,Private,1/19/2016,,3x3,37.74543204,-122.4379351
24033,DPW Maintained,Lophostemon confertus :: Brisbane Box,54 Westbrook Ct,2,Sidewalk: Curb side : Cutout,DPW,8/23/1995,6,3X4,37.73505668,-122.3824803
37364,DPW Maintained,Prunus cerasifera :: Cherry Plum,66 Madison St,1,Sidewalk: Curb side : Cutout,Private,6/15/1998,8,,37.72800378,-122.4234968
115346,Planning Code 138.1 required,Magnolia grandiflora 'Samuel Sommer' :: Samuel Sommer Magnolia,398X HARRISON ST,1,Sidewalk: Curb side : Cutout,Private,12/28/2016,3,4x4,37.78720559,-122.392385
5383,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,325X Dolores St,1,Sidewalk: Curb side : Cutout,DPW,1/6/2009,3,4X4,37.76431374,-122.426177
29327,DPW Maintained,Lophostemon confertus :: Brisbane Box,1250X Portola Dr,16,Median : Cutout,DPW,10/14/2005,3,3X3,37.73998579,-122.4638802
39044,Permitted Site,Prunus cerasifera :: Cherry Plum,1900 Bryant St,8,Sidewalk: Curb side : Cutout,Private,11/18/1998,,,37.76230144,-122.41029
39648,Permitted Site,Callistemon viminalis :: Weeping Bottlebrush,111 Ashton Ave,1,Sidewalk: Curb side : Cutout,Private,5/25/2002,,,37.72022056,-122.4623456
51179,Permitted Site,Pyrus calleryana :: Ornamental Pear,2550& VICENTE 24th Ave,35,Sidewalk: Curb side : Cutout,Private,7/28/2004,,,37.74000439,-122.4807613
16338,DPW Maintained,Pyrus calleryana :: Ornamental Pear,862X Monterey Blvd,8,Median : Cutout,DPW,4/22/2008,3,5,37.73148354,-122.4544286
38635,Permitted Site,Rhamnus alaternus :: Italian Buckthorn,1595 Shafter Ave,5,Sidewalk: Curb side : Cutout,Private,8/16/2011,,33,37.73090669,-122.3906512
69106,Permitted Site,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',1759 12th Ave,1,Sidewalk: Curb side : Cutout,Private,6/15/2010,,3x3,37.75571851,-122.469043
54458,Permitted Site,Myoporum laetum :: Myoporum,4235 24th St,1,Sidewalk: Curb side : Cutout,Private,6/26/1972,,,37.75103589,-122.4370666
35673,Permitted Site,Ulmus parvifolia :: Chinese Elm,490 Pacific Ave,4,Sidewalk: Curb side : Cutout,Private,4/3/1998,8,4x4,37.79738638,-122.4035475
52797,Permitted Site,Pyrus calleryana :: Ornamental Pear,8 Landers St,4,Sidewalk: Curb side : Cutout,Private,5/25/2006,,3x3,37.76764501,-122.4279411
72619,DPW Maintained,Pinus thunbergii :: Japanese Black Pine,1501 25th St,10,Sidewalk: Curb side : Cutout,Private,2/1/1997,3,,37.75237956,-122.3940636
91153,Permitted Site,Tristaniopsis laurina :: Swamp Myrtle,245 Fowler Ave,1,Sidewalk: Property side : Yard,Private,1/30/2009,3,10x90,37.74361099,-122.4520373
33680,DPW Maintained,Corymbia ficifolia :: Red Flowering Gum,419 Ivy St,1,Sidewalk: Curb side : Cutout,Private,12/3/1996,13,,37.7770267,-122.4250359
115236,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,742 42nd Ave,1,Sidewalk: Curb side : Cutout,Private,1/20/2016,,,37.77465528,-122.5024479
254655,Permitted Site,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',116 Drake St,3,Sidewalk: Curb side : Cutout,Private,3/25/2011,,3x3,37.70968359,-122.4365779
24489,DPW Maintained,Tristania conferta ::,840 Fell St,1,Sidewalk: Curb side : Cutout,Private,3/8/2006,3,3X3,37.77487417,-122.4317584
53262,DPW Maintained,Prunus serrulata :: Ornamental Cherry,1742 28th Ave,1,Sidewalk: Curb side : Cutout,Private,7/28/1969,2,,37.75485489,-122.4861108
45140,Permitted Site,Prunus cerasifera :: Cherry Plum,1292 Page St,1,Sidewalk: Curb side : Cutout,Private,5/18/2001,,,37.77165975,-122.4420583
18307,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',111 Potrero Ave,1,Sidewalk: Curb side : Cutout,Private,12/31/2015,18,3x3,37.76748377,-122.4075788
30294,Permitted Site,Acacia longifolia :: Golden Wattle,2705 Buchanan St,1,Sidewalk: Curb side : Cutout,Private,7/24/1956,,,37.79473857,-122.431736
84454,Permitted Site,Tilia cordata :: Littleleaf Linden,2501 19th St,1,Sidewalk: Curb side : Cutout,Private,7/20/2009,,3x3,37.76058825,-122.4070889
39912,Permitted Site,Lophostemon confertus :: Brisbane Box,1926 Divisadero St,1,Sidewalk: Curb side : Cutout,Private,1/25/1999,,,37.78739265,-122.4401644
92238,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,755 45th Ave,1,Sidewalk: Curb side : Cutout,Private,7/22/2009,4,3x3,37.77430626,-122.5058939
261123,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,2006 Bancroft Ave,1,Sidewalk: Curb side : Cutout,Private,10/19/2019,3,5x5,37.72997543,-122.4003969
87262,Permitted Site,Brahea aramata :: Mexican Blue Palm,2360 Pacific Ave,,Sidewalk: Curb side : Cutout,Private,3/12/2009,,3x3,37.793544,-122.4340514
76220,Undocumented,Arbutus 'Marina' :: Hybrid Strawberry Tree,2901X 17TH ST,3,Sidewalk: Curb side : Cutout,Private,3/19/1994,10,3x3,37.76414983,-122.4123614
36741,Permitted Site,Platanus x hispanica :: Sycamore: London Plane,250 Valencia St,2,Sidewalk: Curb side : Cutout,Private,5/15/2008,,3x3,37.76887799,-122.4223602
50897,Permitted Site,Arbutus 'Marina' :: Hybrid Strawberry Tree,1710 17th Ave,1,Sidewalk: Curb side : Cutout,Private,4/26/2004,,,37.75597099,-122.4743576
37816,DPW Maintained,Acacia baileyana :: Bailey's Acacia,450X Moscow St,4,Sidewalk: Curb side : Cutout,SFUSD,7/7/1998,8,3x3,37.7204412,-122.4283731
47248,Permitted Site,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',1060 Key Ave,3,Sidewalk: Curb side : Cutout,Private,5/6/2011,,,37.71945812,-122.3967672
63125,Permitted Site,Ceratonia siliqua :: Carob,80 Prospect Ave,1,Sidewalk: Curb side : Cutout,Private,12/9/1986,,,37.74402521,-122.4184326
37875,Permitted Site,Prunus serrulata :: Ornamental Cherry,54 Eastwood Dr,1,Sidewalk: Curb side : Cutout,Private,7/7/1998,,,37.72645867,-122.4571586
76784,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,1501X 42nd Ave,7,Sidewalk: Curb side : Cutout,SFUSD,5/14/1994,1,3x12,37.75774721,-122.5015098
49081,Permitted Site,Arbutus 'Marina' :: Hybrid Strawberry Tree,2 Pizarro Way,1,Sidewalk: Curb side : Cutout,Private,1/7/2003,,,37.72925495,-122.458914
37725,Permitted Site,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,75 Sussex St,1,Sidewalk: Curb side : Cutout,Private,6/30/1998,,,37.73694295,-122.4341639
22165,DPW Maintained,Lophostemon confertus :: Brisbane Box,3899X 03rd St,1,Sidewalk: Curb side : Cutout,DPW,3/1/2016,3,3x3,37.74185155,-122.3881208
44110,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,2355 Vallejo St,1,Sidewalk: Curb side : Cutout,Private,11/22/2000,8,,37.79504152,-122.4359901
34827,Permitted Site,Arbutus 'Marina' :: Hybrid Strawberry Tree,3807 Clement St,2,Sidewalk: Curb side : Cutout,Private,2/10/1998,,,37.7812515,-122.4999594
61566,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,1111 Wisconsin St,1,Sidewalk: Curb side : Cutout,Private,8/25/1984,13,,37.75327706,-122.3984507
105251,DPW Maintained,Magnolia grandiflora 'Little Gem' :: Little Gem Magnolia,500 36th Ave,2,Sidewalk: Curb side : Cutout,Private,1/8/2014,1,,37.77933498,-122.49643
44501,Permitted Site,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',301-399 University St,4,Sidewalk: Curb side : Cutout,Private,7/28/2003,,,37.72649498,-122.4139685
255387,Undocumented,Arbutus 'Marina' :: Hybrid Strawberry Tree,74 Niagara Ave,2,Sidewalk: Curb side : Cutout,Private,11/10/2018,3,5x6,37.71664533,-122.4428592
47974,Permitted Site,Pittosporum undulatum :: Victorian Box,495 Teresita Blvd,1,Sidewalk: Curb side : Cutout,Private,7/5/2002,,,37.73965661,-122.4467781
35954,Permitted Site,Prunus serrulata :: Ornamental Cherry,76 Gladys St,1,Sidewalk: Curb side : Cutout,Private,4/27/1998,,,37.73905127,-122.4231634
86158,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,1201X 24th Ave,1,Sidewalk: Curb side : Cutout,DPW,1/19/2007,3,3x3,37.76515024,-122.4826797
31910,DPW Maintained,Prunus cerasifera :: Cherry Plum,2231 15th Ave,1,Sidewalk: Curb side : Cutout,Private,6/26/1995,7,,37.74630418,-122.4713425
59088,DPW Maintained,Corymbia ficifolia :: Red Flowering Gum,3426 Fulton St,1,Sidewalk: Curb side : Cutout,Private,4/23/1980,23,,37.77335637,-122.4686477
62296,DPW Maintained,Pittosporum undulatum :: Victorian Box,158 Beaumont Ave,1,Sidewalk: Curb side : Cutout,Private,4/19/1989,4,,37.77867504,-122.4544494
30531,DPW Maintained,Magnolia grandiflora 'Little Gem' :: Little Gem Magnolia,100 20th Ave,2,Sidewalk: Curb side : Cutout,Private,9/2/1986,2,3x3,37.78577388,-122.479698
33706,Permitted Site,Prunus serrulata :: Ornamental Cherry,156 Germania St,1,Sidewalk: Curb side : Cutout,Private,12/4/1996,,,37.77064738,-122.4312259
46703,Permitted Site,Acacia melanoxylon :: Blackwood Acacia,332(North) Fell St,1,Sidewalk: Curb side : Cutout,Private,4/23/2002,,,37.77594964,-122.4233567
32098,DPW Maintained,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,134 Hartford St,1,Sidewalk: Curb side : Cutout,Private,8/9/1995,8,,37.76032474,-122.4339042
81837,Permitted Site,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',869 Ellis St,1,Sidewalk: Curb side : Cutout,Private,6/4/2012,3,3x3,37.78381871,-122.4204719
53235,Permitted Site,Agonis flexuosa :: Peppermint Willow,80 Vicksburg St,1,Sidewalk: Curb side : Cutout,Private,12/17/1992,,,37.75355115,-122.4288168
17473,DPW Maintained,Eucalyptus Spp :: Eucalyptus,2050X Palou Ave,8,Sidewalk: Curb side : Cutout,DPW,11/17/1992,12,3X3,37.73914476,-122.3998515
8231,DPW Maintained,Acer rubrum :: Red Maple,1500X Galvez Ave,10,Sidewalk: Curb side : Cutout,DPW,1/16/2008,2,3x3,37.73969675,-122.3858405
202328,DPW Maintained,Lophostemon confertus :: Brisbane Box,301 Mission St,1,Sidewalk: Curb side : Cutout,Private,4/24/2019,3,Width 5ft,37.79056937,-122.3964054
25897,Permitted Site,Platanus x hispanica :: Sycamore: London Plane,500X The Embarcadero,14,Sidewalk: Curb side : Cutout,Port,10/30/1995,6,4X4,37.79928175,-122.3975678
108889,Permitted Site,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',534 Mangels Ave,,Sidewalk: Curb side : Cutout,Private,1/8/2015,3,3x3,37.73311996,-122.4496884
115370,Permitted Site,Pistacia chinensis :: Chinese Pistache,481 Anderson St,1,Sidewalk: Curb side : Cutout,Private,1/28/2016,3,,37.73736385,-122.415214
81207,Permitted Site,Ginkgo biloba 'Autumn Gold' :: Ginkgo: Autumn Gold,939-941 York St,1,Sidewalk: Curb side : Cutout,Private,6/2/2008,,3x3,37.75702672,-122.4085016
39394,Permitted Site,Ginkgo biloba :: Maidenhair Tree,1690 Church St,13,Sidewalk: Curb side : Cutout,Private,12/21/1998,,,37.74384312,-122.4267742
83162,Permitted Site,Arbutus 'Marina' :: Hybrid Strawberry Tree,36 Flora St,1,Sidewalk: Curb side : Cutout,Private,7/2/2009,,3x3,37.73211585,-122.394362
187686,DPW Maintained,Ginkgo biloba :: Maidenhair Tree,388 Fulton St,3,Sidewalk: Curb side : Cutout,Private,2/27/2017,3,,37.77882797,-122.4231579
113974,Undocumented,Robinia pseudoacacia :: Black Locust,11 Hiliritas Ave,1,Sidewalk: Curb side : Cutout,Private,10/22/2015,27,3x3,37.73771167,-122.4370053
101213,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,2608 Post St,1,Sidewalk: Curb side : Cutout,Private,10/3/2012,,3x3,37.7837341,-122.4451286
101976,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,540 07th Ave,1,Sidewalk: Curb side : Cutout,Private,12/11/2012,2,3x3,37.77824223,-122.4650835
35836,Permitted Site,Rhaphiolepis Majestic Beauty :: Indian Hawthorn  'Majestic Beau',698 Lisbon St,4,Sidewalk: Curb side : Cutout,Private,4/23/1998,,,37.71741949,-122.4371747
67244,DPW Maintained,Ligustrum lucidum :: Glossy Privet,5524 Anza St,1,Sidewalk: Curb side : Cutout,Private,6/8/1992,7,,37.77720326,-122.5075795
7208,DPW Maintained,Pittosporum undulatum :: Victorian Box,1225X McAllister St,1,Sidewalk: Curb side : Cutout,DPW,3/26/2013,3,3x3,37.77850969,-122.4321775
40764,Permitted Site,Arbutus unedo :: Strawberry Tree,26 Entrada Ct,1,Sidewalk: Curb side : Cutout,Private,8/13/1999,,,37.72486704,-122.4684534
44738,DPW Maintained,Prunus cerasifera :: Cherry Plum,224 Saint Charles Ave,1,Sidewalk: Curb side : Cutout,Private,4/3/2001,6,,37.70989801,-122.4693387
33515,Permitted Site,Corymbia ficifolia :: Red Flowering Gum,65 Coleridge St,1,Sidewalk: Curb side : Cutout,Private,11/25/1996,,,37.74475731,-122.418939
37635,Permitted Site,Melaleuca nesophila :: Pink Melaleuca,797 18th Ave,1,Sidewalk: Curb side : Cutout,Private,6/26/1998,,,37.77300052,-122.4767907
96639,Permitted Site,Arbutus 'Marina' :: Hybrid Strawberry Tree,47 Clarendon Ave,1,Sidewalk: Curb side : Cutout,Private,6/20/2010,,3x3,37.75884522,-122.4497177
230765,Permitted Site,Magnolia grandiflora :: Southern Magnolia,250 Douglass St,4,Sidewalk: Curb side : Cutout,Private,12/1/2014,3,Width 3ft,37.75951348,-122.4393026
39967,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,500 Washington St,1,Sidewalk: Curb side : Cutout,Private,1/25/1999,12,4x4,37.79574911,-122.4020429
74361,DPW Maintained,Taxus baccata :: Irish Yew,299 Madison St,1,Sidewalk: Curb side : Cutout,Private,2/5/2000,9,,37.72550697,-122.4222795
28955,DPW Maintained,Lophostemon confertus :: Brisbane Box,315X 09th St,2,Sidewalk: Curb side : Cutout,DPW,2/17/2006,3,3x3,37.7736532,-122.4113458
62889,Permitted Site,Prunus serrulata :: Ornamental Cherry,191 Prentiss St,1,Sidewalk: Curb side : Cutout,Private,7/21/1986,,,37.74034873,-122.4119622
60684,Permitted Site,Ceratonia siliqua :: Carob,2969 23rd St,1,Sidewalk: Curb side : Cutout,Private,3/5/1983,,,37.75419397,-122.4114679
22339,DPW Maintained,Lophostemon confertus :: Brisbane Box,5236 03rd St,1,Sidewalk: Curb side : Cutout,DPW,12/31/1997,3,3X3,37.73007619,-122.3924376
68820,Permitted Site,Rhamnus alaternus :: Italian Buckthorn,215 Detroit St,1,Sidewalk: Curb side : Cutout,Private,11/30/1993,,,37.72922509,-122.4443753
109187,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,8038 Geary Blvd,1,Sidewalk: Curb side : Cutout,Private,2/2/2015,3,3x3,37.77921357,-122.5057021
52407,Permitted Site,Olea europaea 'Wilsonii' :: Wilson Olive Semi-fruitless,70 Winfield St,1,Sidewalk: Curb side : Cutout,Private,12/15/2005,,3x3,37.74411317,-122.4176476
108501,Permitted Site,Agonis flexuosa :: Peppermint Willow,1221 14th Ave,1,Sidewalk: Curb side : Cutout,Private,12/23/2014,3,3x3,37.76526644,-122.4718395
53496,DPW Maintained,Tilia americana :: Basswood Linden,37 Cook St,1,Sidewalk: Curb side : Cutout,Private,11/10/1969,17,,37.78299198,-122.4524429
39501,Permitted Site,Prunus cerasifera :: Cherry Plum,144 Clipper St,1,Sidewalk: Curb side : Cutout,Private,5/13/2002,,,37.74930458,-122.4282118
97194,Permitted Site,Lophostemon confertus :: Brisbane Box,390X Broadway,1,Sidewalk: Curb side : Cutout,Private,6/29/2015,3,,37.79832411,-122.4035168
18229,DPW Maintained,Maytenus boaria :: Mayten,1737-1795 Post St,3,Sidewalk: Curb side : Cutout,DPW,5/20/1992,6,3X3,37.78535339,-122.4309265
97504,Undocumented,Ulmus pumila :: Siberian Elm,20X 10th St,1,Sidewalk: Curb side : Cutout,Private,10/18/2011,12,3x3,37.77604627,-122.4169555
50271,Permitted Site,Melaleuca quinquenervia :: Cajeput,46 Saint Mary's Ave,1,Sidewalk: Curb side : Cutout,Private,8/27/2003,,,37.73511957,-122.4287328
48962,Permitted Site,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',132 Douglass St,1,Sidewalk: Curb side : Cutout,Private,11/26/2002,,,37.76179511,-122.4395398
53390,Permitted Site,Prunus cerasifera :: Cherry Plum,307 Faxon Ave,1,Sidewalk: Curb side : Cutout,Private,7/23/1983,,,37.72017963,-122.4603086
1897,DPW Maintained,Rhaphiolepis indica :: India Hawthorn,95 Beatrice Ln,2,Sidewalk: Curb side : Cutout,DPW,3/25/1998,3,3X4,37.73168619,-122.3813421
26648,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,408 Balboa St,3,Sidewalk: Curb side : Cutout,DPW,11/7/1997,3,3X3,37.77744795,-122.4632363
108193,Permitted Site,Magnolia grandiflora 'Little Gem' :: Little Gem Magnolia,250 Douglass St,4,Sidewalk: Curb side : Cutout,Private,12/1/2014,3,3x3,37.7594932,-122.439348
139579,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,1920 TURK ST,2,Sidewalk: Curb side : Cutout,DPW,11/20/2008,2,Width 0ft,37.77946424,-122.4412435
3806,DPW Maintained,Lophostemon confertus :: Brisbane Box,101X Cashmere St,9,Sidewalk: Curb side : Cutout,DPW,2/14/1990,6,3X4,37.73572669,-122.3834181
30431,DPW Maintained,Pittosporum undulatum :: Victorian Box,255 Chestnut St,1,Sidewalk: Curb side : Cutout,Private,5/11/1956,9,,37.80438147,-122.4075946
62550,Permitted Site,Acacia longifolia :: Golden Wattle,851 Page St,1,Sidewalk: Curb side : Cutout,Private,2/8/1986,,,37.77244661,-122.4347447
2337,DPW Maintained,Lophostemon confertus :: Brisbane Box,2355 Bryant St,1,Sidewalk: Curb side : Cutout,Private,3/2/1990,18,3X3,37.75670106,-122.4093946
112237,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,2400X Alemany Blvd,2,Median : Cutout,DPW,10/27/2015,3,,37.7156861,-122.4451961
25403,Permitted Site,Arbutus 'Marina' :: Hybrid Strawberry Tree,495X Geneva Ave,7,Sidewalk: Curb side : Cutout,MTA,6/28/1996,6,3X3,37.72082268,-122.4466191
46541,Permitted Site,Arbutus 'Marina' :: Hybrid Strawberry Tree,1359 Sacramento St,2,Sidewalk: Curb side : Cutout,Private,6/30/2009,,3x3,37.7920527,-122.4152538
67937,Permitted Site,Acacia baileyana :: Bailey's Acacia,82 Saint Mary's Ave,1,Sidewalk: Curb side : Cutout,Private,3/22/1993,,,37.73459532,-122.4274174
85654,DPW Maintained,Pyrus kawakamii :: Evergreen Pear,1699X Quesada Ave,1,Sidewalk: Curb side : Cutout,DPW,3/30/2007,3,3x3,37.73315056,-122.3912354
89401,DPW Maintained,Prunus serrulata :: Ornamental Cherry,1908 Anza St,2,Sidewalk: Curb side : Cutout,DPW,2/8/2008,3,3x3,37.77894704,-122.4685442
91702,Permitted Site,Pyrus calleryana 'Aristocrat' :: Aristocrat Callery Pear,99 South Van Ness Ave,1,Sidewalk: Curb side : Cutout,Private,3/1/2007,3,3x3,37.77223366,-122.4182766
95706,Permitted Site,Arbutus 'Marina' :: Hybrid Strawberry Tree,1500 Diamond St,2,Sidewalk: Curb side : Cutout,Private,3/2/2011,3,3x3,37.74553507,-122.4358449
69223,Permitted Site,Geijera parviflora :: Australian Willow,1256 Treat Ave,1,Sidewalk: Curb side : Cutout,Private,1/31/1994,,,37.75005628,-122.4128424
28960,Permitted Site,Lophostemon confertus :: Brisbane Box,225 09th St,1,Sidewalk: Curb side : Cutout,Private,2/17/2006,6,3x3,37.77468351,-122.4126536
30032,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,1718X Alemany Blvd,4,Median : Cutout,DPW,3/8/2007,3,3X3,37.72447993,-122.4372165
45821,Permitted Site,Lophostemon confertus :: Brisbane Box,388 Beale St,7,Sidewalk: Curb side : Cutout,Private,7/29/2015,3,,37.78755989,-122.3914378
54612,Permitted Site,Ginkgo biloba :: Maidenhair Tree,525 Hugo St,1,Sidewalk: Curb side : Cutout,Private,11/7/1992,,,37.76503058,-122.4634408
142205,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,1683 HAYES ST,1,Sidewalk: Curb side : Cutout,DPW,7/31/2017,3,Width 0ft,37.77414323,-122.4440306
30430,Permitted Site,Magnolia grandiflora :: Southern Magnolia,418 Union St,2,Sidewalk: Curb side : Cutout,Private,5/11/1956,,,37.80086538,-122.4063551
66421,Permitted Site,Arbutus unedo :: Strawberry Tree,311 Banks St,1,Sidewalk: Curb side : Cutout,Private,1/9/1991,,,37.7391766,-122.4125785
28993,DPW Maintained,Fraxinus oxycarpa 'Raywood' :: Raywood Ash,447 10th St,2,Sidewalk: Curb side : Cutout,DPW,12/27/2005,6,3x3,37.77104786,-122.4104905
28429,DPW Maintained,Washingtonia robusta :: Mexican Fan Palm,2499 Ocean Ave,2,Sidewalk: Curb side : Cutout,DPW,4/1/2003,12,3X3,37.73071564,-122.4712781
59241,Permitted Site,Lagunaria patersonii :: Primrose Tree,138 Rivoli St,1,Sidewalk: Curb side : Cutout,Private,6/2/2015,3,,37.76251979,-122.4498782
55532,Permitted Site,Ligustrum lucidum :: Glossy Privet,630 Irving St,1,Sidewalk: Curb side : Cutout,Private,11/30/1972,,,37.76418719,-122.4645179
69596,DPW Maintained,Archontophoenix myolensis :: Myola palm,506 Naples St,1,Sidewalk: Curb side : Cutout,Private,2/25/2002,15,,37.72072774,-122.4313894
40121,Permitted Site,Lophostemon confertus :: Brisbane Box,301 Ellis St,7,Sidewalk: Curb side : Cutout,Private,4/25/2001,,,37.78499782,-122.4111749
45487,DPW Maintained,Leptospermum scoparium :: New Zealand Tea Tree,2934 21st Ave,1,Sidewalk: Curb side : Cutout,Private,7/19/2001,3,,37.73378082,-122.4769482
51234,Permitted Site,Pyrus calleryana :: Ornamental Pear,1520 Cole St,1,Sidewalk: Curb side : Cutout,Private,8/11/2004,,,37.7607052,-122.4488388
52768,DPW Maintained,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',125@ JACKSON Trenton St,2,Sidewalk: Curb side : Cutout,Private,5/4/2006,4,,37.79609887,-122.4091786
68577,Permitted Site,Prunus cerasifera :: Cherry Plum,139 Sutro Heights Ave,1,Sidewalk: Curb side : Cutout,Private,10/18/1993,,,37.77605863,-122.5085077
35344,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,822 Arkansas St,1,Sidewalk: Curb side : Cutout,Private,11/12/2005,12,,37.75577632,-122.3978842
51629,DPW Maintained,Ginkgo biloba :: Maidenhair Tree,3100ON LYON ST Pacific Ave,3,Sidewalk: Curb side : Cutout,Private,7/8/2010,3,,37.7919056,-122.4466016
16337,DPW Maintained,Pyrus calleryana :: Ornamental Pear,862X Monterey Blvd,7,Median : Cutout,DPW,4/22/2008,3,5,37.73149362,-122.4543394
66677,DPW Maintained,Olea europaea :: Olive Tree,2711 Scott St,1,Sidewalk: Curb side : Cutout,Private,7/8/1991,4,,37.79508668,-122.4402234
260221,DPW Maintained,Lagunaria patersonii :: Primrose Tree,2201x 22nd Ave,13,Sidewalk: Curb side : Cutout,DPW,10/20/2018,3,,,
28346,DPW Maintained,Maytenus boaria :: Mayten,65 Cortland Ave,1,Sidewalk: Curb side : Cutout,Private,9/27/2006,6,3X3,37.74055112,-122.4214915
33745,Permitted Site,Tristaniopsis laurina :: Swamp Myrtle,99x SAN JOSE AVE,6,Sidewalk: Curb side : Cutout,Private,12/11/1996,10,4x4,37.75396384,-122.421001
42838,DPW Maintained,Olea europaea :: Olive Tree,1258 Chestnut St,1,Sidewalk: Curb side : Cutout,Private,8/28/2003,9,,37.80245192,-122.4238928
41218,DPW Maintained,Rhamnus alaternus :: Italian Buckthorn,21 Mallorca Way,1,Sidewalk: Curb side : Cutout,Private,8/20/2005,5,,37.8011294,-122.4374564
22894,DPW Maintained,Phoenix dactylifera :: Date Palm,178 Valencia St,1,Sidewalk: Curb side : Cutout,DPW,3/2/1994,6,3X3,37.77030312,-122.422484
38840,Permitted Site,Tristaniopsis laurina :: Swamp Myrtle,321 Diamond St,1,Sidewalk: Curb side : Cutout,Private,10/30/1998,,,37.75720887,-122.436765
